name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range,composite_score
Lucy,8908488,14164060534,0,2,14,3.7,14164060534,%2B14164060534,efFIGYJDnqPnjXlASxF7PQ,Lucy Ethiopian Kitchen,4.5,55.0,$$,0,Ethiopian,ChIJQ8ux-27M1IkR-qriB6rpK-4,Lucy Ethiopian Restaurant,4.7,43.6841301,-79.3207525,1,4.229508196721311
The Nilgiris,8901002,14164120024,0,1,31,3.6,14164120024,%2B14164120024,ebhkQpSusPpPgZLU1a_HxQ,The Nilgiris,3.0,54.0,$,0,Caterers,ChIJqbppENnW1IkRUWl49QlPo5Q,The Nilgiris Restaurant,4.0,43.8291109,-79.2487839,0,3.475409836065574
The Friendly Thai,8906082,14164618424,0,2,60,3.7,14164618424,%2B14164618424,nkTiiS4qTb9INNOWVvystw,The Friendly Thai,2.5,47.0,$$,0,Thai,ChIJQejSTIPL1IkRoBPrFRVKrp4,The Friendly Thai,3.7,43.6633301,-79.3306121,2,3.245901639344263
Indian Sweets & Samosa,17873524,14162497777,0,1,2,0.0,14162497777,%2B14162497777,,,,,,,,ChIJqfkUYiYxK4gRUd0LU1deypQ,Indian Sweets & Samosa,3.3,43.7000601,-79.51038179999998,0,
Taste Of China,8908564,14163488828,0,2,62,3.9,14163488828,%2B14163488828,_Ss4d4dYzehTmWJGpkqL7w,Taste of China,3.5,113.0,$$,0,Chinese,ChIJQfVrvsM0K4gRa3QsUxItpj0,Taste of China Seafood Restaurant,3.8,43.6540488,-79.398761,1,3.6721311475409837
Cafe Mirage Grill & Lounge,8902200,14163351177,0,2,57,3.5,14163351177,%2B14163351177,UyN4L-8ocNG_7Mq6fRa5YQ,Cafe Mirage Grill & Lounge,3.0,105.0,$$,0,Breakfast & Brunch,ChIJQRnkeYXR1IkRMP5OU4qQZjQ,Cafe Mirage Grill & Lounge,3.8,43.772813,-79.281885,2,3.3770491803278695
Eastside Social,8904387,14164615663,0,3,18,3.6,14164615663,%2B14164615663,cIX8h9_IrzU_-4TGXGM0fQ,Eastside Social,4.0,65.0,$$,0,Seafood,ChIJqSOk5nbL1IkR4wb6DGOAPG0,Eastside Social,4.4,43.6614299,-79.3391122,2,3.934426229508197
Jack Astor's,8911512,14166262700,0,2,62,4.0,14166262700,%2B14166262700,pkeIqsI-y7OGLE1a6Yxkgg,Jack Astor's Bar & Grill,3.0,63.0,$$,0,Canadian (New),ChIJqSuuwv1HK4gRZgNGyLVq4GI,Jack Astor's Bar & Grill,4.0,43.61420800000001,-79.56008,2,3.6065573770491803
Sauvignon,8908698,14166861998,0,3,107,4.2,14166861998,%2B14166861998,uChnTTQzV7Nu7EDrluF6uw,Sauvignon Bistro,4.0,30.0,$$$,0,Canadian (New),ChIJQSybePbL1IkRsgcDBNapTgg,Sauvignon Bistro,4.5,43.6686644,-79.3071895,3,4.163934426229508
Sushi-Ya Japan,17734236,14162499666,0,2,62,4.0,14162499666,%2B14162499666,mM3o2evEq36fJvkUCe-BWw,Sushi-Ya Japan,4.0,164.0,$$,0,Japanese,ChIJQUQpNvE5K4gRAC4jXLoHoHU,Sushi-Ya Japan,4.4,43.690199,-79.57594300000002,2,4.065573770491803
Momiji,8910091,14162322320,0,3,167,4.3,14162322320,%2B14162322320,VFRSCkkLM_h3qWpVXPd5VA,Momiji Sushi Bar and Grill,3.5,77.0,$$,0,Sushi Bars,ChIJQVDAvVY2K4gR8mUzSopJzYo,Momiji Japanese Restaurant,4.3,43.6477564,-79.5085179,2,3.9672131147540983
Mandarin Restaurant - Scarborough,8903117,14162881177,0,3,59,3.7,14162881177,%2B14162881177,7zeopyMwmDrKSJ1RD1UU7w,Mandarin,3.5,59.0,$$,0,Buffets,ChIJQVYrBg7O1IkRQnQx_q1KtHY,Mandarin Restaurant,4.0,43.7308171,-79.279347,2,3.6721311475409837
Woods Restaurant & Bar,8904031,14162149918,0,3,38,4.1,14162149918,%2B14162149918,UWupVhvb1qWZh8rNowJliQ,Woods Restaurant & Bar,4.0,79.0,$$$,0,Canadian (New),ChIJqWFmAzLL1IkRSTELEp2iOHI,Woods Restaurant & Bar,4.6,43.648974,-79.37508309999998,3,4.163934426229508
Lenny's Panini & Pizza,17732769,14162392222,0,2,89,4.2,14162392222,%2B14162392222,wOBIhDxsREub6XZlVAoR4w,Lenny's Panini & Pizza,2.5,15.0,$$,0,Pizza,ChIJqX6kc6g3K4gRKhkKSbu-vP4,Lenny's Pizza & Pasta,3.9,43.6527566,-79.52564129999998,0,3.475409836065574
Zucca,8909071,14164885774,0,3,88,4.0,14164885774,%2B14164885774,XH2TZmZt6gzHHpjqk8C6pg,Zucca Trattoria,3.5,46.0,$$$,0,Italian,ChIJQx79DTwzK4gRW1PuCmU24ig,Zucca Trattoria,4.4,43.7037349,-79.3979305,3,3.9016393442622954
Crave Healthy Habits,8911682,14162382628,0,1,11,3.5,14162382628,%2B14162382628,t-9HDrJq9KqUdZRJ1CvGyw,Crave Healthy Habits,3.0,13.0,$$,0,Health Markets,ChIJR224SNI0K4gRDeg8Go6iCfE,Crave healthy habits,4.0,43.6474734,-79.3839517,0,3.4426229508196724
Pearl Diver,8911698,14163667827,0,2,187,4.4,14163667827,%2B14163667827,trKyIRyjKqVSZmcU0AnICQ,Pearl Diver,4.0,541.0,$$,0,Seafood,ChIJr27sbjHL1IkRPb92i_HCm7Y,Pearl Diver,4.4,43.6515704,-79.3737704,2,4.19672131147541
Sir Greek,8907648,14164690782,0,1,3,0.0,14164690782,%2B14164690782,Cj5Q45PySkj4ld67S1yL0w,Sir Sub SIr Greek,2.5,10.0,0,0,Greek,ChIJR2q0q3zM1IkRlHgb3We3-T8,Sir Greek & Sir Sub,3.0,43.681835,-79.3296433,0,1.8032786885245902
Local 1794,16527231,14164631794,0,3,18,3.4,14164631794,%2B14164631794,FjTihEfjgq9dm3IJ7S888Q,Local 1794,4.0,105.0,$$,0,Canadian (New),ChIJr5Lonm7M1IkRYIjiNxQrsr4,Local 1794,4.4,43.68456670000001,-79.3188481,2,3.8688524590163937
MeNami,18260475,14162296191,0,1,44,4.1,14162296191,%2B14162296191,#NAME?,Hamaru Sushi,4.0,25.0,$$,0,Japanese,ChIJr9ikgg0tK4gR5gOLzpbB7Po,MeNami,4.2,43.7778404,-79.4147699,2,4.032786885245902
Te Aro,8905776,14164652006,0,1,86,4.2,14164652006,%2B14164652006,Xhf3nW6UahoVpRMkVUlnJA,Te Aro,4.0,167.0,$,0,Coffee & Tea,ChIJRctE-XbL1IkRRTJ0DtdqoO8,Te Aro,4.5,43.66120460000001,-79.3384806,2,4.163934426229508
OK OK Diner,8905434,14164612988,0,1,42,3.7,14164612988,%2B14164612988,#NAME?,OK OK Diner,3.0,64.0,$$,0,Diners,ChIJRcVnYZ3L1IkRShC5VwHy1ms,Ok Ok Diner,4.3,43.6623207,-79.3351048,0,3.6065573770491803
Karine's Fresh,8910284,14165910863,0,1,83,4.1,14165910863,%2B14165910863,ubDO6BYjnPSIZIpWxXGdlQ,Karine's,4.0,224.0,$,0,Breakfast & Brunch,ChIJReTjXM80K4gRRJolJCumgyM,Karine’s,4.6,43.6537184,-79.39090350000002,1,4.163934426229508
Coco Rice,8903964,14165049434,0,2,88,4.0,14165049434,%2B14165049434,JQ5If23aqFhV6uuMRwFlwA,Coco Rice Thai Cuisine,3.5,102.0,$$,0,Thai,ChIJrfVxf-A0K4gRJ191SHCeA5E,Coco Rice Thai Cuisine,3.9,43.6437353,-79.4029618,1,3.737704918032787
Aji Sai,8903568,14166033366,0,3,327,4.2,14166033366,%2B14166033366,bsFZnc2mYyGy5cFf5EWTWg,Aji Sai Japanese Restaurant,3.0,282.0,$$,0,Japanese,ChIJRS0Ngdw0K4gRKoHQI-6xHLs,Aji Sai,3.5,43.648377,-79.397401,2,3.5081967213114753
Popular Pot,8900327,14162609988,0,2,13,2.8,14162609988,%2B14162609988,7Rp2yHgW0JR3OrSWNdISKw,Popular Pot Inc / Zhuang Yuan Bbq Bar,3.5,16.0,$,0,Barbeque,ChIJRUj3Y8E0K4gRuuzgkQ3jrbs,Popular Pot,3.8,43.6558052,-79.3987079,0,3.3114754098360657
Chef Of India,8908135,14164855552,0,2,48,3.8,14164855552,%2B14164855552,BSZlx3BkFCeFptrNWdEGJQ,Chef Of India,4.0,8.0,0,0,Indian,ChIJRVQXpsIyK4gR8s8PXiycFn8,Chef Of India,4.0,43.72757100000001,-79.402579,0,3.8688524590163937
Bolet's Burrito,8906833,14163645811,0,1,59,4.1,14163645811,%2B14163645811,D9Uf7UmU2KlgS_H8lJwOrA,Bolet's Burrito,4.0,96.0,$,0,Mexican,ChIJRW2DijrL1IkRrVKSGpCE6Ro,Bolets Burrito,4.6,43.6499803,-79.3678804,1,4.163934426229508
Cafe Frappe,8907415,14164620693,0,1,11,3.0,14164620693,%2B14164620693,sXbxzcPrxj-qTHWqoJd3CA,Cafe Frappe,3.0,8.0,$$,0,Coffee & Tea,ChIJrXq7kpzM1IkRCc8pajhjSYg,Cafe Frappe,4.3,43.67803170000001,-79.3485668,2,3.3770491803278695
Bún Saigon,8909085,14165042188,0,1,51,3.8,14165042188,%2B14165042188,F6DRP5pYYYgDOKeVzWFsBw,Bun Saigon Vietnamese Restaurant,3.5,88.0,$,0,Vietnamese,ChIJrY4PXcM0K4gRVsJELwV5GUg,Bun Saigon Vietnamese Restaurant,4.0,43.6516736,-79.3978011,1,3.704918032786886
Alo Restaurant,17714669,14162602222,0,4,49,4.9,14162602222,%2B14162602222,EEIz44ewHhOKmfTloAK13g,Alo Restaurant,4.5,262.0,$$$$,0,Bars,ChIJryijc9s0K4gRG9aU7SDTXdA,Alo,4.7,43.6485391,-79.39593719999998,4,4.622950819672132
Chris Jerk Caribbean Bistro,8901405,14162975375,0,2,51,4.0,14162975375,%2B14162975375,j0aiaJkrU-5VgbCsdx-txg,Chris Jerk Caribbean Bistro,4.5,304.0,$$,0,Caribbean,ChIJS1HeGM7T1IkR49_PD388HCY,Chris Jerk,4.6,43.7895886,-79.3024134,0,4.295081967213115
Tokyo Sushi,8908426,14164869006,0,2,44,3.8,14164869006,%2B14164869006,bXysvJlRPTFTZ3fdvwRsYA,Tokyo Sushi,4.0,32.0,$$,0,Japanese,ChIJs2SZYhEzK4gR8qZcaOKPtMQ,Tokyo Sushi 1,4.2,43.7040086,-79.4104953,2,3.934426229508197
Anjappar Chettinad,8902181,14162652695,0,2,58,3.5,14162652695,%2B14162652695,De8Z9rLZOmf-icp3gDxCZA,Anjappar Chettinad Restaurant,3.5,53.0,$$,0,Indian,ChIJS3U5IiHQ1IkRX8-ZHqZzOoY,Anjappar Chettinad Restaurant,3.9,43.7417375,-79.2269196,2,3.573770491803279
Sashimi Island,8904311,14165351888,0,2,30,3.5,14165351888,%2B14165351888,isYj0rlYyUv3bUd4ZChxlQ,Sashimi Island,3.0,64.0,$$,0,Japanese,ChIJs4oXzPE0K4gR1Luzh-O0-Zo,Sashimi Island,3.6,43.65487,-79.415094,1,3.3114754098360657
Amaya Express,8906451,14162140005,0,2,24,3.4,14162140005,%2B14162140005,Qrz20jCLqVSixe53_McCMQ,Amaya,2.5,17.0,$,0,Indian,ChIJs5XhnNI0K4gRBuYjrcRvDDE,Amaya Restaurant,2.5,43.6490203,-79.3823572,0,2.754098360655738
Orbit Room,8911153,14165350613,0,2,14,3.5,14165350613,%2B14165350613,PYwBzAWf8KF7hqM2rPUeYg,Orbit Room,4.5,14.0,$$,0,Music Venues,ChIJS677PO40K4gRDe3wmSUp5Q8,The Orbit Room,4.5,43.65552810000001,-79.4132905,0,4.0983606557377055
360 Restaurant,8906728,14163625411,0,4,351,4.4,14163625411,%2B14163625411,mG71gQ5HWl7ut9OCN6NJKA,360 Restaurant,3.5,818.0,$$$$,0,Canadian (New),ChIJS6TSi9Y0K4gRhnLajfL7RVY,360 The Restaurant at the CN Tower,4.1,43.6427879,-79.3871231,4,3.934426229508197
Nak Won,8908780,14165901435,0,2,49,3.5,14165901435,%2B14165901435,tu_bhkTGMkieJeOH3uQVHQ,Nak Won,3.0,165.0,$$,0,Korean,ChIJs6vPuA0tK4gRHMHV8D0_4L4,Nak Won Restaurant,3.6,43.7794061,-79.4157613,1,3.3114754098360657
Mastro Nick,17732967,14166516001,0,1,7,3.4,14166516001,%2B14166516001,3Eim_I-dslIsamI96nYoIQ,Mastro Nick Pizzeria & Restaurant,2.0,5.0,$$,0,Pizza,ChIJs8az1VQxK4gRMlNo-Qurs6I,Mastro Nick Pizzeria & Restaurant,3.8,43.6863512,-79.4732264,1,3.0163934426229506
Rosewood,8909133,14165939998,0,2,61,3.9,14165939998,%2B14165939998,AVLj5MSJD1si-Rl6X6qTXQ,Rosewood Chinese Cuisine,3.0,217.0,$$,0,Chinese,ChIJS8GUfMQ0K4gRzHwQXwGnKKc,Rosewood Asian Cuisine,4.0,43.6531283,-79.39662249999998,1,3.573770491803279
Baro,18428951,14163638388,0,2,18,3.9,14163638388,%2B14163638388,7ppWunvrIURnEZi5nUB_7g,Baro,3.5,122.0,$$$,0,Cocktail Bars,ChIJs8v3S9k0K4gRN4P9zGYpo2M,Baro,4.3,43.6449022,-79.3969369,3,3.8360655737704916
Azure - InterContinental Toronto Centre Hotel,8908436,14165978142,0,4,69,3.8,14165978142,%2B14165978142,Z8f5s3BsMzveANqdbFjXLg,Azure Restaurant & Bar,3.0,51.0,$$$,0,Canadian (New),ChIJsaKz-NM0K4gRrtxtwfJEnZs,Azure Restaurant & Bar,3.7,43.6444547,-79.38548270000003,3,3.4426229508196724
Pizzeria Libretto,8906156,14164660400,0,2,295,4.5,14164660400,%2B14164660400,OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,4.0,298.0,$$,0,Pizza,ChIJSaxUo5zM1IkRhZ1hgv-_VGE,Pizzeria Libretto,4.4,43.67856939999999,-79.34770859999998,2,4.229508196721312
Wakame Sushi,8911555,14162410505,0,2,19,3.4,14162410505,%2B14162410505,6r0r0cJSLvh2BDir8TaxPw,Wakame Sushi,3.0,66.0,$$,0,Japanese,ChIJsbnQi-owK4gRyqITwez1b84,Wakame Sushi Weston Location,3.8,43.7111662,-79.5313055,2,3.3442622950819674
Rodeo Brazilian Steakhouse,8907822,14164650969,0,3,125,4.1,14164650969,%2B14164650969,_uozYXJl42wCax5HG5kU0Q,Rodeo Brazilian Steakhouse,3.0,78.0,$$$,0,Steakhouses,ChIJsdd5HKDM1IkRt2RCoEfxcko,Rodeo Brazilian Steakhouse Rodizio,4.2,43.6761368,-79.3583673,3,3.704918032786886
Ginger Pho,18561068,14162418787,0,1,1,0.0,14162418787,%2B14162418787,jahWrZZ1RzB4PfZnkuHUHA,Ginger Pho,3.5,21.0,0,0,Vietnamese,ChIJse8NK8AwK4gRCsnewQr3wJY,Ginger Pho,4.2,43.7106098,-79.53518790000003,1,2.5245901639344264
Makkah Restaurant,8908168,14164062500,0,1,27,3.7,14164062500,%2B14164062500,,,,,,,,ChIJSetBn4fM1IkRo8hbMLx3kYs,Makkah Restaurant,4.0,43.680795,-79.336709,1,
Arepa Cafe,8909201,14163624111,0,2,166,4.3,14163624111,%2B14163624111,ftvZ6BVmbZndKcVPEdakIQ,Arepa Café,4.0,255.0,$$,0,Venezuelan,ChIJsRmrKXI1K4gRiZ-3Smq8m9E,Maiz Arepa Bar,4.2,43.6479443,-79.4009188,0,4.0983606557377055
Sushi Mugen,8906261,14164630114,0,2,84,4.1,14164630114,%2B14164630114,VeVjZ8aR_zFEM9jKJuvraw,Sushi Marche,3.5,49.0,$$,0,Sushi Bars,ChIJsS9P13fL1IkRNAse1wCXo-w,Sushi Mugen,4.0,43.66189,-79.33563000000002,0,3.8032786885245904
Market Coffee,8904093,14165060400,0,1,14,3.4,14165060400,%2B14165060400,TFtObYQyEnZ0kpPWOn7YDw,Pizzeria Bosco,4.5,3.0,0,0,Pizza,ChIJsU59MzPL1IkRjv22OlWaFwg,Richtree Natural Market Restaurants,3.8,43.6525354,-79.3805141,2,3.8360655737704916
Duke Of Westminster,8906601,14163682761,0,3,36,3.8,14163682761,%2B14163682761,bSNKVZ-lXgKkms60vfPDsw,Duke of Westminster,2.5,29.0,$$,0,Pubs,ChIJSwDRfM00K4gRBA5J_UmQB8g,Duke of Westminster,4.0,43.6494066,-79.38208840000001,2,3.3770491803278695
China Cottage,8901540,14164456721,0,2,73,3.8,14164456721,%2B14164456721,P7ZzfO3zOmF5y82RBiJHmg,China Cottage,3.5,85.0,$$,0,Chinese,ChIJSWUbBhPS1IkRXsPgptAfucg,China Cottage,3.9,43.75929470000001,-79.310626,1,3.6721311475409837
The Old Nick,8907840,14164615546,0,2,31,3.6,14164615546,%2B14164615546,#NAME?,The Old Nick,3.0,40.0,$$,0,Pubs,ChIJSWXl9Z_M1IkR3XRForZVZQY,The Old Nick,4.1,43.6762338,-79.3577761,0,3.5081967213114753
Giancarlo Trattoria,8904838,14165339619,0,3,54,3.7,14165339619,%2B14165339619,k4PFaATcPO0tvTetNbdm8Q,Trattoria Giancarlo,3.5,33.0,$$$,0,Caterers,ChIJsyJjJ1g0K4gRNHWmpkKkKS4,Giancarlo,4.4,43.6550061,-79.4136603,4,3.803278688524591
New Ho King,8908392,14165951881,0,2,125,4.0,14165951881,%2B14165951881,SxjNgkzAlUG-wt2rSbc2HQ,New Ho King,2.5,162.0,$$,0,Chinese,ChIJszjccME0K4gRwQxyz_rw0tY,New Ho King,3.6,43.6561548,-79.39969140000002,1,3.3114754098360657
The Auld Spot,8907137,14164064688,0,3,84,4.0,14164064688,%2B14164064688,dcEuh9FtfI9cDneBV3iWLg,Auld Spot Pub,3.5,67.0,$$,0,Pubs,ChIJszO8zvE0K4gRj-HVDhjHxQE,The Auld Spot Pub,4.5,43.67720360000001,-79.3530943,2,3.934426229508197
Serano Bakery,8911232,14164622735,0,1,13,3.6,14164622735,%2B14164622735,BnG7Mwl4h1r35M5QBVzQeA,Serano Bakery,4.0,77.0,$,0,Bakeries,ChIJt-luTYXM1IkR-TDKF-n_Ikc,Serano Bakery,4.6,43.6828798,-79.346769,2,4.0
Korean Grill House,8910111,14162639850,0,2,201,4.3,14162639850,%2B14162639850,eQel7bUz75j0AVKnfsillg,Korean Grill House,3.5,263.0,$$,0,Korean,ChIJt-SE0aQ1K4gRvgMte-DhLnk,Korean Grill House,4.0,43.6503669,-79.3893233,2,3.8688524590163937
Made In China,8900497,14163328807,0,1,41,3.6,14163328807,%2B14163328807,anGYRueZJKYCJefKFccfjA,Made In China Hot Pot,3.5,68.0,$$,0,Chinese,ChIJt-SE0aQ1K4gRvgMte-DhLnk,Korean Grill House,4.0,43.6503669,-79.3893233,2,3.639344262295082
Pho 88,8900978,14164978899,0,2,184,4.1,14164978899,%2B14164978899,5foBHyoMbLFanSck9Zp2PQ,Pho 88 Vietnamese Restaurant,3.0,234.0,$,0,Vietnamese,ChIJT0r9yY_T1IkRNTcxAQze-Js,Pho 88,3.9,43.8144248,-79.3235824,1,3.6065573770491803
Tom's Dairy Freeze,8901053,14162591846,0,1,92,4.4,14162591846,%2B14162591846,NGhmpSDZmg1shPOVdsHgBQ,Tom's Dairy Freeze,4.5,143.0,$,0,Ice Cream & Frozen Yogurt,ChIJT2eU7D42K4gR_RodSHEiF8o,Tom's Dairy Freeze,4.6,43.6278936,-79.4965373,1,4.426229508196721
East Of York,17753821,14164219990,0,1,7,3.1,14164219990,%2B14164219990,STukQhp01a__zTsHMBiyow,East of York Gourmet Food,4.5,27.0,$$,0,Cafes,ChIJt3EdbmzM1IkR_zY36kExgXU,East of York Gourmet Food Co.,4.8,43.68504420000001,-79.3166439,0,4.065573770491803
Reverie at Weldon Park,18547507,14165338841,0,2,3,0.0,14165338841,%2B14165338841,5AC2yQzEe3iRGrsJ0at-8g,Reverie at The Park,4.5,28.0,$$$,0,Cocktail Bars,ChIJT5-OOO40K4gR6p6bETqTrrU,Reverie at the Park,4.4,43.65516,-79.412779,2,2.918032786885246
Sushi Moto,8907771,14162240741,0,3,139,4.2,14162240741,%2B14162240741,GTwQgfi8DN23D9fMURYUdw,Sushi Moto,4.0,339.0,$$,0,Sushi Bars,ChIJT5c_CGUtK4gRr7v2as7wy04,Sushi Moto,4.3,43.7639835,-79.4113432,2,4.0983606557377055
Panagio's,8902794,14162932444,0,2,123,4.2,14162932444,%2B14162932444,NOHh2pgOTUBqp82IQlRQMQ,Panagio's All Day Grill,3.5,132.0,$$,0,Breakfast & Brunch,ChIJt5YFEBHR1IkREFQG204fO10,Panagio's,4.2,43.7922366,-79.260301,1,3.9016393442622954
Cora's Breakfast & Lunch,8910465,14163401350,0,2,72,3.9,14163401350,%2B14163401350,0bbWKI1lA-bmEeeWOrDmSA,Cora's Breakfast and Lunch,3.5,130.0,$$,0,Breakfast & Brunch,ChIJT6US27Q0K4gRo9apDNGLAR0,Cora Breakfast and Lunch,4.2,43.6612749,-79.38135079999998,2,3.803278688524591
Naan & Kabob,8902484,14162858191,0,1,69,4.1,14162858191,%2B14162858191,ceK2VvPlxPBPo1evXOlD7g,Naan and Kabob,4.0,73.0,$$,0,Afghan,ChIJT9-U5PbN1IkR6D0aCCAe31Y,Naan & Kabob,4.2,43.7424279,-79.3052267,2,4.032786885245902
Kramer's Bar and Grill,8908313,14164830697,0,3,40,3.8,14164830697,%2B14164830697,UV3oegQXN8tWtm8azFPZ2w,Kramer's Bar & Grill,3.0,45.0,$$,0,American (Traditional),ChIJTaubujgzK4gR6jZznuTyrq0,Kramer's Bar & Grill,4.0,43.698613,-79.396484,0,3.5409836065573774
Katsu Sushi,8906208,14164663388,0,2,88,3.9,14164663388,%2B14164663388,oU-Af-_1zT-ewuLfIubN2w,Katsu Japanese Restaurant,3.0,92.0,$$,0,Japanese,ChIJTdnxrpzM1IkRsJ6Z6rcYIuA,Katsu Japanese Restaurant,4.0,43.6786948,-79.3470507,2,3.573770491803279
Sumac Kebab Kitchen,16539745,14166278400,0,2,7,3.2,14166278400,%2B14166278400,ZE6zl8etiSMrPubDF_iLeg,Sumac Kebab Kitchen,3.5,68.0,$$,0,Persian/Iranian,ChIJtdORUc80K4gR2TOtR8LRt94,Sumac Kebab Kitchen,3.8,43.6542867,-79.39099540000002,2,3.4426229508196724
Gerrard Spaghetti & Pizza,8907249,14164637792,0,2,60,4.0,14164637792,%2B14164637792,scDoMngWB0k37qgb7Ec-tQ,Gerrard Pizza,3.0,23.0,$$,0,Italian,ChIJteN8b2XM1IkRqfyVugyxFvA,Gerrard Spaghetti & Pizza House,4.4,43.6833225,-79.3248004,2,3.737704918032787
Paese Ristorante,8909322,14166316585,0,3,65,3.8,14166316585,%2B14166316585,aY0Y058p2_iWxMAZron2mg,Paese,4.0,55.0,$$$,0,Italian,ChIJtRmliGcyK4gRDL6S24PKdu0,PAESE Ristorante,4.2,43.7397281,-79.4342103,3,3.934426229508197
Avenue Open Kitchen,8905109,14165047131,0,1,43,3.8,14165047131,%2B14165047131,tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,4.5,111.0,$,0,Diners,ChIJtRQVkts0K4gREO7KvmxIbAw,Avenue Open Kitchen,4.5,43.647128,-79.396451,1,4.19672131147541
Via Allegro Ristorante,8910960,14166226677,0,4,92,3.9,14166226677,%2B14166226677,atBul_9I4TtdozKU0mRBjg,Via Allegro Ristorante,4.0,66.0,$$$,0,Italian,ChIJTRy0FwFIK4gRjaYaLjUw73s,Via Allegro,4.3,43.6151219,-79.55744150000002,4,4.0
Second Cup,8910589,14165864800,0,1,10,3.5,14165864800,%2B14165864800,rzRgxEBcgPZ61GuWHofU-g,Tim Horton's,3.0,1.0,$,0,Bagels,ChIJtSd9Y2jL1IkRyGTNPniw7fE,Bridgepoint Health Foundation,3.0,43.6658334,-79.355147,0,3.114754098360656
Jamies Italian Yorkdale,18150249,14162387450,0,2,44,3.5,14162387450,%2B14162387450,L3R7y3_tUKQlM9kor4-Ccw,Jamie's Italian,3.0,412.0,$$,0,Italian,ChIJtSVPFTQyK4gR2m1Ga46fGvU,Jamie's Italian Yorkdale,3.6,43.726592,-79.453016,2,3.3114754098360657
Jack Astor's,16500677,14162960965,0,2,53,3.7,14162960965,%2B14162960965,99p317EU5I0g4K8zHJD1ng,Jack Astor's Bar & Grill,3.0,126.0,$$,0,Canadian (New),ChIJTTxPQ6jR1IkRIW4laUEEH5g,Jack Astor's Bar & Grill,4.0,43.7775425,-79.25427420000003,2,3.5081967213114753
Paramount Fine Foods,8903695,14163663600,0,2,225,4.1,14163663600,%2B14163663600,uthbVCNZqmExJTzhII9iNQ,Paramount Middle Eastern Kitchen,3.0,333.0,$$,0,Middle Eastern,ChIJTV_xSyMzK4gRgJHjTDA0QQQ,Paramount Middle Eastern Kitchen,4.0,43.655068,-79.380018,2,3.639344262295082
Paramount Fine Foods,18554873,14165515527,0,1,10,3.5,14165515527,%2B14165515527,1XHDkz_n-H3U--xCmC1Lmw,Paramount Middle Eastern Kitchen,2.5,34.0,$$,0,Middle Eastern,ChIJTV_xSyMzK4gRVG3l9c19CA4,Paramount Middle Eastern Kitchen,4.0,43.7078265,-79.39831629999998,2,3.278688524590164
Mike's Fish & Chips,8906732,14164294665,0,1,16,3.6,14164294665,%2B14164294665,GtC9soKnY-JhprZ4z6nUaQ,Mike's Fish & Chips,3.5,9.0,$,0,Fish & Chips,ChIJTWKikhTM1IkRq-UkjHfHEmY,Mike's Fish & Chips,4.6,43.686325,-79.310644,2,3.8360655737704916
Tutti Matti,8905413,14165978839,0,4,102,4.1,14165978839,%2B14165978839,C16ogi6ASv-sQW3SGScmNQ,Tutti Matti Restaurant,3.5,90.0,$$$,0,Italian,ChIJtxt8Tto0K4gRcvc2EX_pYjM,Tutti Matti,4.1,43.6472167,-79.39375159999999,3,3.8360655737704916
La Boheme Cafe,8910776,14164892233,0,2,42,3.8,14164892233,%2B14164892233,P53-vcUZne1L1CNElu9m-g,La Boheme,3.0,71.0,$$,0,Coffee & Tea,ChIJtYMPxSMzK4gR4Uyh7pYcWKA,La Bohème Café Patisserie,4.0,43.711706,-79.399097,0,3.5409836065573774
Nando's,18532877,14164615551,0,1,2,0.0,14164615551,%2B14164615551,,,,,,,,ChIJtzILYoPM1IkRzmebwClBC38,Nando's Danforth,4.0,43.6788173,-79.3445095,2,
Dumpling King,8900581,14163210888,0,2,49,3.9,14163210888,%2B14163210888,BHX0ghpo_r4lVxGRPEBIQw,The Dumpling King,3.5,136.0,$$,0,Chinese,ChIJtzj_Ul7R1IkROYrO6HsbBMk,The Dumpling King,4.2,43.8066133,-79.28951590000001,1,3.803278688524591
Market Street Catch,8907542,14163632020,0,2,53,3.7,14163632020,%2B14163632020,aPwWn5KBNMOEYjlYwXRORw,Market Street Catch,3.5,120.0,$$,0,Seafood,ChIJtzw30zHL1IkRIZ25IpA-4AQ,Market Street Catch,4.3,43.6484979,-79.37207120000002,2,3.7704918032786887
TOCA,8910684,14165728008,0,4,77,4.1,14165728008,%2B14165728008,FJMMPL3pxAPYGEPB0Hwlhw,TOCA,4.0,134.0,$$$$,0,Italian,ChIJu-5E3tM0K4gRJWzuyx4ofWY,TOCA,4.4,43.645419,-79.387062,4,4.0983606557377055
Uno Mustachio,8907902,14163678325,0,1,71,4.2,14163678325,%2B14163678325,RHcfJ-l69RbBE4viU0-jwQ,Uno Mustachio,3.5,80.0,$,0,Italian,ChIJu3qb1y_L1IkRUCW9c9uC14U,Uno Mustachio,4.5,43.64873,-79.37154090000001,0,4.0
